,USAF,YR--MODAHRMN,TEMP,MAX,MIN,Celsius
5047,28450,201707101650,61.00,,,16.00
5048,28450,201707101700,59.00,,,15.00
5049,28450,201707101720,59.00,,,15.00
5050,28450,201707101750,59.00,,,15.00
5051,28450,201707101800,59.00,71.00,59.00,15.00
5052,28450,201707101820,59.00,,,15.00
5053,28450,201707101850,59.00,,,15.00
5054,28450,201707101900,59.00,,,15.00
5055,28450,201707101920,59.00,,,15.00
5056,28450,201707101950,59.00,,,15.00
5057,28450,201707102000,58.00,,,14.00
5058,28450,201707102020,57.00,,,14.00
5059,28450,201707102050,57.00,,,14.00
5060,28450,201707102100,57.00,,,14.00
5061,28450,201707102120,57.00,,,14.00
5062,28450,201707102150,57.00,,,14.00
5063,28450,201707102200,56.00,,,13.00
5064,28450,201707102220,55.00,,,13.00
5065,28450,201707102250,55.00,,,13.00
5066,28450,201707102300,55.00,,,13.00
5067,28450,201707102320,55.00,,,13.00
5068,28450,201707102350,55.00,,,13.00
5069,28450,201707110000,55.00,,,13.00
5070,28450,201707110020,55.00,,,13.00
5071,28450,201707110050,55.00,,,13.00
5072,28450,201707110100,56.00,,,13.00
5073,28450,201707110120,55.00,,,13.00
5074,28450,201707110150,55.00,,,13.00
5075,28450,201707110200,55.00,,,13.00
5076,28450,201707110220,55.00,,,13.00
5077,28450,201707110250,55.00,,,13.00
5078,28450,201707110300,55.00,,,13.00
5079,28450,201707110320,55.00,,,13.00
5080,28450,201707110350,55.00,,,13.00
5081,28450,201707110400,56.00,,,13.00
5082,28450,201707110420,55.00,,,13.00
5083,28450,201707110450,55.00,,,13.00
5084,28450,201707110500,56.00,,,13.00
5085,28450,201707110520,55.00,,,13.00
5086,28450,201707110550,57.00,,,14.00
5087,28450,201707110600,58.00,59.00,55.00,14.00
5088,28450,201707110620,59.00,,,15.00
5089,28450,201707110650,61.00,,,16.00
5090,28450,201707110700,61.00,,,16.00
5091,28450,201707110720,61.00,,,16.00
5092,28450,201707110750,63.00,,,17.00
5093,28450,201707110800,64.00,,,18.00
5094,28450,201707110820,64.00,,,18.00
5095,28450,201707110850,66.00,,,19.00
5096,28450,201707110900,66.00,,,19.00
5097,28450,201707110920,66.00,,,19.00
5098,28450,201707110950,66.00,,,19.00
5099,28450,201707111000,69.00,,,21.00
5100,28450,201707111020,68.00,,,20.00
5101,28450,201707111050,66.00,,,19.00
5102,28450,201707111100,66.00,,,19.00
5103,28450,201707111120,64.00,,,18.00
5104,28450,201707111150,66.00,,,19.00
5105,28450,201707111200,67.00,,,19.00
5106,28450,201707111220,66.00,,,19.00
5107,28450,201707111250,68.00,,,20.00
5108,28450,201707111300,67.00,,,19.00
5109,28450,201707111320,68.00,,,20.00
5110,28450,201707111350,66.00,,,19.00
5111,28450,201707111400,67.00,,,19.00
5112,28450,201707111420,66.00,,,19.00
5113,28450,201707111450,68.00,,,20.00
5114,28450,201707111500,67.00,,,19.00
5115,28450,201707111520,68.00,,,20.00
5116,28450,201707111550,68.00,,,20.00
5117,28450,201707111600,67.00,,,19.00
5118,28450,201707111620,68.00,,,20.00
5119,28450,201707111650,66.00,,,19.00
5120,28450,201707111700,67.00,,,19.00
5121,28450,201707111720,66.00,,,19.00
5122,28450,201707111750,66.00,,,19.00
5123,28450,201707111800,65.00,69.00,58.00,18.00
5124,28450,201707111820,64.00,,,18.00
5125,28450,201707111850,64.00,,,18.00
5126,28450,201707111900,64.00,,,18.00
5127,28450,201707111920,64.00,,,18.00
5128,28450,201707111950,64.00,,,18.00
5129,28450,201707112000,64.00,,,18.00
5130,28450,201707112020,63.00,,,17.00
5131,28450,201707112050,63.00,,,17.00
5132,28450,201707112100,62.00,,,17.00
5133,28450,201707112120,63.00,,,17.00
5134,28450,201707112150,61.00,,,16.00
5135,28450,201707112200,60.00,,,16.00
5136,28450,201707112220,61.00,,,16.00
5137,28450,201707112250,61.00,,,16.00
5138,28450,201707112300,60.00,,,16.00
5139,28450,201707112320,59.00,,,15.00
5140,28450,201707112350,59.00,,,15.00
5141,28450,201707120000,58.00,,,14.00
5142,28450,201707120020,57.00,,,14.00
5143,28450,201707120050,57.00,,,14.00
5144,28450,201707120100,56.00,,,13.00
5145,28450,201707120120,57.00,,,14.00
5146,28450,201707120150,55.00,,,13.00
5147,28450,201707120200,56.00,,,13.00
5148,28450,201707120220,57.00,,,14.00
5149,28450,201707120250,57.00,,,14.00
5150,28450,201707120300,56.00,,,13.00
5151,28450,201707120320,57.00,,,14.00
5152,28450,201707120350,57.00,,,14.00
5153,28450,201707120400,57.00,,,14.00
5154,28450,201707120420,57.00,,,14.00
5155,28450,201707120450,57.00,,,14.00
5156,28450,201707120500,58.00,,,14.00
5157,28450,201707120520,59.00,,,15.00
5158,28450,201707120550,61.00,,,16.00
5159,28450,201707120600,61.00,65.00,56.00,16.00
5160,28450,201707120620,61.00,,,16.00
5161,28450,201707120650,61.00,,,16.00
5162,28450,201707120700,62.00,,,17.00
5163,28450,201707120720,63.00,,,17.00
5164,28450,201707120750,63.00,,,17.00
5165,28450,201707120800,63.00,,,17.00
5166,28450,201707120820,63.00,,,17.00
5167,28450,201707120850,63.00,,,17.00
5168,28450,201707120900,62.00,,,17.00
5169,28450,201707120920,61.00,,,16.00
5170,28450,201707120950,59.00,,,15.00
5171,28450,201707121000,60.00,,,16.00
5172,28450,201707121020,59.00,,,15.00
5173,28450,201707121050,59.00,,,15.00
5174,28450,201707121100,58.00,,,14.00
5175,28450,201707121120,59.00,,,15.00
5176,28450,201707121150,59.00,,,15.00
5177,28450,201707121200,59.00,,,15.00
5178,28450,201707121220,59.00,,,15.00
5179,28450,201707121250,59.00,,,15.00
5180,28450,201707121300,59.00,,,15.00
5181,28450,201707121320,59.00,,,15.00
5182,28450,201707121350,59.00,,,15.00
5183,28450,201707121400,60.00,,,16.00
5184,28450,201707121420,59.00,,,15.00
5185,28450,201707121450,59.00,,,15.00
5186,28450,201707121500,60.00,,,16.00
5187,28450,201707121520,61.00,,,16.00
5188,28450,201707121550,61.00,,,16.00
5189,28450,201707121600,60.00,,,16.00
5190,28450,201707121620,61.00,,,16.00
5191,28450,201707121650,61.00,,,16.00
5192,28450,201707121700,60.00,,,16.00
5193,28450,201707121720,61.00,,,16.00
5194,28450,201707121750,61.00,,,16.00
5195,28450,201707121800,60.00,63.00,58.00,16.00
5196,28450,201707121820,61.00,,,16.00
5197,28450,201707121850,61.00,,,16.00
5198,28450,201707121900,60.00,,,16.00
5199,28450,201707121920,61.00,,,16.00
5200,28450,201707121950,61.00,,,16.00
5201,28450,201707122000,60.00,,,16.00
5202,28450,201707122020,61.00,,,16.00
5203,28450,201707122050,61.00,,,16.00
5204,28450,201707122100,60.00,,,16.00
5205,28450,201707122120,61.00,,,16.00
5206,28450,201707122150,59.00,,,15.00
5207,28450,201707122200,60.00,,,16.00
5208,28450,201707122220,61.00,,,16.00
5209,28450,201707122250,61.00,,,16.00
5210,28450,201707122300,60.00,,,16.00
5211,28450,201707122320,59.00,,,15.00
5212,28450,201707122350,59.00,,,15.00
5213,28450,201707130000,60.00,,,16.00
5214,28450,201707130020,59.00,,,15.00
5215,28450,201707130050,61.00,,,16.00
5216,28450,201707130100,60.00,,,16.00
5217,28450,201707130120,61.00,,,16.00
5218,28450,201707130150,61.00,,,16.00
5219,28450,201707130200,60.00,,,16.00
5220,28450,201707130220,61.00,,,16.00
5221,28450,201707130250,61.00,,,16.00
5222,28450,201707130300,60.00,,,16.00
5223,28450,201707130320,59.00,,,15.00
5224,28450,201707130350,59.00,,,15.00
5225,28450,201707130400,59.00,,,15.00
5226,28450,201707130420,59.00,,,15.00
5227,28450,201707130450,59.00,,,15.00
5228,28450,201707130500,59.00,,,15.00
5229,28450,201707130520,59.00,,,15.00
5230,28450,201707130550,59.00,,,15.00
5231,28450,201707130600,59.00,61.00,59.00,15.00
5232,28450,201707130620,59.00,,,15.00
5233,28450,201707130650,59.00,,,15.00
5234,28450,201707130700,58.00,,,14.00
5235,28450,201707130720,57.00,,,14.00
5236,28450,201707130750,59.00,,,15.00
5237,28450,201707130800,58.00,,,14.00
5238,28450,201707130820,59.00,,,15.00
5239,28450,201707130850,61.00,,,16.00
5240,28450,201707130900,60.00,,,16.00
5241,28450,201707130920,61.00,,,16.00
5242,28450,201707130950,61.00,,,16.00
5243,28450,201707131000,59.00,,,15.00
5244,28450,201707131020,59.00,,,15.00
5245,28450,201707131050,61.00,,,16.00
5246,28450,201707131100,60.00,,,16.00
5247,28450,201707131120,61.00,,,16.00
5248,28450,201707131150,61.00,,,16.00
5249,28450,201707131200,60.00,,,16.00
5250,28450,201707131220,61.00,,,16.00
5251,28450,201707131250,63.00,,,17.00
5252,28450,201707131300,62.00,,,17.00
5253,28450,201707131320,63.00,,,17.00
5254,28450,201707131350,63.00,,,17.00
5255,28450,201707131400,63.00,,,17.00
5256,28450,201707131420,63.00,,,17.00
5257,28450,201707131450,64.00,,,18.00
5258,28450,201707131500,63.00,,,17.00
5259,28450,201707131520,64.00,,,18.00
5260,28450,201707131550,64.00,,,18.00
5261,28450,201707131600,63.00,,,17.00
5262,28450,201707131620,64.00,,,18.00
5263,28450,201707131650,64.00,,,18.00
5264,28450,201707131700,64.00,,,18.00
5265,28450,201707131720,63.00,,,17.00
5266,28450,201707131750,63.00,,,17.00
5267,28450,201707131800,62.00,64.00,58.00,17.00
5268,28450,201707131820,63.00,,,17.00
5269,28450,201707131850,59.00,,,15.00
5270,28450,201707131900,59.00,,,15.00
5271,28450,201707131920,57.00,,,14.00
5272,28450,201707131950,57.00,,,14.00
5273,28450,201707132000,58.00,,,14.00
5274,28450,201707132020,59.00,,,15.00
5275,28450,201707132050,57.00,,,14.00
5276,28450,201707132100,58.00,,,14.00
5277,28450,201707132120,57.00,,,14.00
5278,28450,201707132150,57.00,,,14.00
5279,28450,201707132200,58.00,,,14.00
5280,28450,201707132220,57.00,,,14.00
5281,28450,201707132250,57.00,,,14.00
5282,28450,201707132300,57.00,,,14.00
5283,28450,201707132320,57.00,,,14.00
5284,28450,201707132350,57.00,,,14.00
5285,28450,201707140000,57.00,,,14.00
5286,28450,201707140020,57.00,,,14.00
5287,28450,201707140050,57.00,,,14.00
5288,28450,201707140100,57.00,,,14.00
5289,28450,201707140120,57.00,,,14.00
5290,28450,201707140150,57.00,,,14.00
5291,28450,201707140200,57.00,,,14.00
5292,28450,201707140220,57.00,,,14.00
5293,28450,201707140250,59.00,,,15.00
5294,28450,201707140300,58.00,,,14.00
5295,28450,201707140320,59.00,,,15.00
5296,28450,201707140350,59.00,,,15.00
5297,28450,201707140400,60.00,,,16.00
5298,28450,201707140420,61.00,,,16.00
5299,28450,201707140450,63.00,,,17.00
5300,28450,201707140500,64.00,,,18.00
5301,28450,201707140520,64.00,,,18.00
5302,28450,201707140550,66.00,,,19.00
5303,28450,201707140600,66.00,66.00,57.00,19.00
5304,28450,201707140620,66.00,,,19.00
5305,28450,201707140650,68.00,,,20.00
5306,28450,201707140700,67.00,,,19.00
5307,28450,201707140720,70.00,,,21.00
5308,28450,201707140750,70.00,,,21.00
5309,28450,201707140800,69.00,,,21.00
5310,28450,201707140820,70.00,,,21.00
5311,28450,201707140850,70.00,,,21.00
5312,28450,201707140900,70.00,,,21.00
5313,28450,201707140920,72.00,,,22.00
5314,28450,201707140950,72.00,,,22.00
5315,28450,201707141000,71.00,,,22.00
5316,28450,201707141020,72.00,,,22.00
5317,28450,201707141050,70.00,,,21.00
5318,28450,201707141100,61.00,,,16.00
5319,28450,201707141120,57.00,,,14.00
5320,28450,201707141150,54.00,,,12.00
5321,28450,201707141200,54.00,,,12.00
5322,28450,201707141220,54.00,,,12.00
5323,28450,201707141250,54.00,,,12.00
5324,28450,201707141300,54.00,,,12.00
5325,28450,201707141320,54.00,,,12.00
5326,28450,201707141350,54.00,,,12.00
5327,28450,201707141400,54.00,,,12.00
5328,28450,201707141420,54.00,,,12.00
5329,28450,201707141450,54.00,,,12.00
5330,28450,201707141500,55.00,,,13.00
5331,28450,201707141520,55.00,,,13.00
5332,28450,201707141550,57.00,,,14.00
5333,28450,201707141600,56.00,,,13.00
5334,28450,201707141620,57.00,,,14.00
5335,28450,201707141650,57.00,,,14.00
5336,28450,201707141700,58.00,,,14.00
5337,28450,201707141720,57.00,,,14.00
5338,28450,201707141750,55.00,,,13.00
5339,28450,201707141800,56.00,72.00,53.00,13.00
5340,28450,201707141820,55.00,,,13.00
5341,28450,201707141850,55.00,,,13.00
5342,28450,201707141900,55.00,,,13.00
5343,28450,201707141920,54.00,,,12.00
5344,28450,201707141950,54.00,,,12.00
5345,28450,201707142000,54.00,,,12.00
5346,28450,201707142020,52.00,,,11.00
5347,28450,201707142050,52.00,,,11.00
5348,28450,201707142100,52.00,,,11.00
5349,28450,201707142120,52.00,,,11.00
5350,28450,201707142150,52.00,,,11.00
5351,28450,201707142200,52.00,,,11.00
5352,28450,201707142220,52.00,,,11.00
5353,28450,201707142250,52.00,,,11.00
5354,28450,201707142300,50.00,,,10.00
5355,28450,201707142320,50.00,,,10.00
5356,28450,201707142350,50.00,,,10.00
5357,28450,201707150000,49.00,,,9.00
5358,28450,201707150020,50.00,,,10.00
5359,28450,201707150050,50.00,,,10.00
5360,28450,201707150100,49.00,,,9.00
5361,28450,201707150120,50.00,,,10.00
5362,28450,201707150150,50.00,,,10.00
5363,28450,201707150200,50.00,,,10.00
5364,28450,201707150220,50.00,,,10.00
5365,28450,201707150250,50.00,,,10.00
5366,28450,201707150300,51.00,,,11.00
5367,28450,201707150320,52.00,,,11.00
5368,28450,201707150350,52.00,,,11.00
5369,28450,201707150400,52.00,,,11.00
5370,28450,201707150420,52.00,,,11.00
5371,28450,201707150450,52.00,,,11.00
5372,28450,201707150500,52.00,,,11.00
5373,28450,201707150520,54.00,,,12.00
5374,28450,201707150550,55.00,,,13.00
5375,28450,201707150600,55.00,56.00,49.00,13.00
5376,28450,201707150620,55.00,,,13.00
5377,28450,201707150650,55.00,,,13.00
5378,28450,201707150700,56.00,,,13.00
5379,28450,201707150720,57.00,,,14.00
5380,28450,201707150750,57.00,,,14.00
5381,28450,201707150800,57.00,,,14.00
5382,28450,201707150820,59.00,,,15.00
5383,28450,201707150850,57.00,,,14.00
5384,28450,201707150900,58.00,,,14.00
5385,28450,201707150920,59.00,,,15.00
5386,28450,201707150950,59.00,,,15.00
5387,28450,201707151000,58.00,,,14.00
5388,28450,201707151020,59.00,,,15.00
5389,28450,201707151050,63.00,,,17.00
5390,28450,201707151100,63.00,,,17.00
5391,28450,201707151120,61.00,,,16.00
5392,28450,201707151150,61.00,,,16.00
5393,28450,201707151200,62.00,,,17.00
5394,28450,201707151220,59.00,,,15.00
5395,28450,201707151250,59.00,,,15.00
5396,28450,201707151300,60.00,,,16.00
5397,28450,201707151320,63.00,,,17.00
5398,28450,201707151350,61.00,,,16.00
5399,28450,201707151400,60.00,,,16.00
5400,28450,201707151420,61.00,,,16.00
5401,28450,201707151450,61.00,,,16.00
5402,28450,201707151500,62.00,,,17.00
5403,28450,201707151520,61.00,,,16.00
5404,28450,201707151550,61.00,,,16.00
5405,28450,201707151600,61.00,,,16.00
5406,28450,201707151620,61.00,,,16.00
5407,28450,201707151650,59.00,,,15.00
5408,28450,201707151700,59.00,,,15.00
5409,28450,201707151720,61.00,,,16.00
5410,28450,201707151750,61.00,,,16.00
5411,28450,201707151800,62.00,63.00,55.00,17.00
5412,28450,201707151820,59.00,,,15.00
5413,28450,201707151850,59.00,,,15.00
5414,28450,201707151900,60.00,,,16.00
5415,28450,201707151920,57.00,,,14.00
5416,28450,201707151950,55.00,,,13.00
5417,28450,201707152000,58.00,,,14.00
5418,28450,201707152020,55.00,,,13.00
5419,28450,201707152050,54.00,,,12.00
5420,28450,201707152100,55.00,,,13.00
5421,28450,201707152120,52.00,,,11.00
5422,28450,201707152150,52.00,,,11.00
5423,28450,201707152200,54.00,,,12.00
5424,28450,201707152220,50.00,,,10.00
5425,28450,201707152250,50.00,,,10.00
5426,28450,201707152300,52.00,,,11.00
5427,28450,201707152320,50.00,,,10.00
5428,28450,201707152350,50.00,,,10.00
5429,28450,201707160000,51.00,,,11.00
5430,28450,201707160020,48.00,,,9.00
5431,28450,201707160050,48.00,,,9.00
5432,28450,201707160100,50.00,,,10.00
5433,28450,201707160120,48.00,,,9.00
5434,28450,201707160150,48.00,,,9.00
5435,28450,201707160200,50.00,,,10.00
5436,28450,201707160220,48.00,,,9.00
5437,28450,201707160250,50.00,,,10.00
5438,28450,201707160300,51.00,,,11.00
5439,28450,201707160320,52.00,,,11.00
5440,28450,201707160350,54.00,,,12.00
5441,28450,201707160400,54.00,,,12.00
5442,28450,201707160420,55.00,,,13.00
5443,28450,201707160450,57.00,,,14.00
5444,28450,201707160500,57.00,,,14.00
5445,28450,201707160520,59.00,,,15.00
5446,28450,201707160550,59.00,,,15.00
5447,28450,201707160600,60.00,62.00,49.00,16.00
5448,28450,201707160620,63.00,,,17.00
5449,28450,201707160650,63.00,,,17.00
5450,28450,201707160700,63.00,,,17.00
5451,28450,201707160720,63.00,,,17.00
5452,28450,201707160750,63.00,,,17.00
5453,28450,201707160800,64.00,,,18.00
5454,28450,201707160820,64.00,,,18.00
5455,28450,201707160850,64.00,,,18.00
5456,28450,201707160900,65.00,,,18.00
5457,28450,201707160920,66.00,,,19.00
5458,28450,201707160950,66.00,,,19.00
5459,28450,201707161000,66.00,,,19.00
5460,28450,201707161020,66.00,,,19.00
5461,28450,201707161050,68.00,,,20.00
5462,28450,201707161100,67.00,,,19.00
5463,28450,201707161120,66.00,,,19.00
5464,28450,201707161150,66.00,,,19.00
5465,28450,201707161200,67.00,,,19.00
5466,28450,201707161220,66.00,,,19.00
5467,28450,201707161250,66.00,,,19.00
5468,28450,201707161300,67.00,,,19.00
5469,28450,201707161320,68.00,,,20.00
5470,28450,201707161350,68.00,,,20.00
5471,28450,201707161400,68.00,,,20.00
5472,28450,201707161420,68.00,,,20.00
5473,28450,201707161450,70.00,,,21.00
5474,28450,201707161500,69.00,,,21.00
5475,28450,201707161520,68.00,,,20.00
5476,28450,201707161550,70.00,,,21.00
5477,28450,201707161600,68.00,,,20.00
5478,28450,201707161620,66.00,,,19.00
5479,28450,201707161650,66.00,,,19.00
5480,28450,201707161700,67.00,,,19.00
5481,28450,201707161720,66.00,,,19.00
5482,28450,201707161750,66.00,,,19.00
5483,28450,201707161800,66.00,69.00,60.00,19.00
5484,28450,201707161820,64.00,,,18.00
5485,28450,201707161850,64.00,,,18.00
5486,28450,201707161900,63.00,,,17.00
5487,28450,201707161920,63.00,,,17.00
5488,28450,201707161950,63.00,,,17.00
5489,28450,201707162000,61.00,,,16.00
5490,28450,201707162020,61.00,,,16.00
5491,28450,201707162050,59.00,,,15.00
5492,28450,201707162100,60.00,,,16.00
5493,28450,201707162120,59.00,,,15.00
5494,28450,201707162150,59.00,,,15.00
5495,28450,201707162200,58.00,,,14.00
5496,28450,201707162220,59.00,,,15.00
5497,28450,201707162250,57.00,,,14.00
5498,28450,201707162300,58.00,,,14.00
5499,28450,201707162320,57.00,,,14.00
5500,28450,201707162350,57.00,,,14.00
5501,28450,201707170000,56.00,,,13.00
5502,28450,201707170020,55.00,,,13.00
5503,28450,201707170050,55.00,,,13.00
5504,28450,201707170100,56.00,,,13.00
5505,28450,201707170120,55.00,,,13.00
5506,28450,201707170150,55.00,,,13.00
5507,28450,201707170200,55.00,,,13.00
5508,28450,201707170220,57.00,,,14.00
5509,28450,201707170250,57.00,,,14.00
5510,28450,201707170300,58.00,,,14.00
5511,28450,201707170320,57.00,,,14.00
5512,28450,201707170350,57.00,,,14.00
5513,28450,201707170400,58.00,,,14.00
5514,28450,201707170420,57.00,,,14.00
5515,28450,201707170450,59.00,,,15.00
5516,28450,201707170500,59.00,,,15.00
5517,28450,201707170520,59.00,,,15.00
5518,28450,201707170550,61.00,,,16.00
5519,28450,201707170600,61.00,66.00,55.00,16.00
5520,28450,201707170620,63.00,,,17.00
5521,28450,201707170650,68.00,,,20.00
5522,28450,201707170700,68.00,,,20.00
5523,28450,201707170720,68.00,,,20.00
5524,28450,201707170750,66.00,,,19.00
5525,28450,201707170800,67.00,,,19.00
5526,28450,201707170820,70.00,,,21.00
5527,28450,201707170850,70.00,,,21.00
5528,28450,201707170900,70.00,,,21.00
5529,28450,201707170920,70.00,,,21.00
5530,28450,201707170950,68.00,,,20.00
5531,28450,201707171000,68.00,,,20.00
5532,28450,201707171020,66.00,,,19.00
5533,28450,201707171050,66.00,,,19.00
5534,28450,201707171100,66.00,,,19.00
5535,28450,201707171120,66.00,,,19.00
5536,28450,201707171150,68.00,,,20.00
5537,28450,201707171200,68.00,,,20.00
5538,28450,201707171220,70.00,,,21.00
5539,28450,201707171250,68.00,,,20.00
5540,28450,201707171300,68.00,,,20.00
5541,28450,201707171320,64.00,,,18.00
5542,28450,201707171350,64.00,,,18.00
5543,28450,201707171400,65.00,,,18.00
5544,28450,201707171420,64.00,,,18.00
5545,28450,201707171450,63.00,,,17.00
5546,28450,201707171500,64.00,,,18.00
5547,28450,201707171520,63.00,,,17.00
5548,28450,201707171550,63.00,,,17.00
5549,28450,201707171600,64.00,,,18.00
5550,28450,201707171620,63.00,,,17.00
5551,28450,201707171650,63.00,,,17.00
5552,28450,201707171700,63.00,,,17.00
5553,28450,201707171720,61.00,,,16.00
5554,28450,201707171750,61.00,,,16.00
5555,28450,201707171800,61.00,71.00,61.00,16.00
5556,28450,201707171820,59.00,,,15.00
5557,28450,201707171850,59.00,,,15.00
5558,28450,201707171900,61.00,,,16.00
5559,28450,201707171920,59.00,,,15.00
5560,28450,201707171950,59.00,,,15.00
5561,28450,201707172000,60.00,,,16.00
5562,28450,201707172020,57.00,,,14.00
5563,28450,201707172050,57.00,,,14.00
5564,28450,201707172100,58.00,,,14.00
5565,28450,201707172120,57.00,,,14.00
5566,28450,201707172150,57.00,,,14.00
5567,28450,201707172200,57.00,,,14.00
5568,28450,201707172220,55.00,,,13.00
5569,28450,201707172250,55.00,,,13.00
5570,28450,201707172300,55.00,,,13.00
5571,28450,201707172320,55.00,,,13.00
5572,28450,201707172350,54.00,,,12.00
5573,28450,201707180000,55.00,,,13.00
5574,28450,201707180020,54.00,,,12.00
5575,28450,201707180050,55.00,,,13.00
5576,28450,201707180100,55.00,,,13.00
5577,28450,201707180120,55.00,,,13.00
5578,28450,201707180150,55.00,,,13.00
5579,28450,201707180200,55.00,,,13.00
5580,28450,201707180220,55.00,,,13.00
5581,28450,201707180250,55.00,,,13.00
5582,28450,201707180300,55.00,,,13.00
5583,28450,201707180320,54.00,,,12.00
5584,28450,201707180350,54.00,,,12.00
5585,28450,201707180400,55.00,,,13.00
5586,28450,201707180420,54.00,,,12.00
5587,28450,201707180450,55.00,,,13.00
5588,28450,201707180500,55.00,,,13.00
5589,28450,201707180520,55.00,,,13.00
5590,28450,201707180550,55.00,,,13.00
5591,28450,201707180600,56.00,61.00,54.00,13.00
5592,28450,201707180620,55.00,,,13.00
5593,28450,201707180650,55.00,,,13.00
5594,28450,201707180700,56.00,,,13.00
5595,28450,201707180720,55.00,,,13.00
5596,28450,201707180750,55.00,,,13.00
5597,28450,201707180800,56.00,,,13.00
5598,28450,201707180820,55.00,,,13.00
5599,28450,201707180850,55.00,,,13.00
5600,28450,201707180900,56.00,,,13.00
5601,28450,201707180920,57.00,,,14.00
5602,28450,201707180950,55.00,,,13.00
5603,28450,201707181000,56.00,,,13.00
5604,28450,201707181020,57.00,,,14.00
5605,28450,201707181050,57.00,,,14.00
5606,28450,201707181100,56.00,,,13.00
5607,28450,201707181120,55.00,,,13.00
5608,28450,201707181150,55.00,,,13.00
5609,28450,201707181200,56.00,,,13.00
5610,28450,201707181220,55.00,,,13.00
5611,28450,201707181250,55.00,,,13.00
5612,28450,201707181300,55.00,,,13.00
5613,28450,201707181320,54.00,,,12.00
5614,28450,201707181350,55.00,,,13.00
5615,28450,201707181400,55.00,,,13.00
5616,28450,201707181420,55.00,,,13.00
5617,28450,201707181450,54.00,,,12.00
5618,28450,201707181500,54.00,,,12.00
5619,28450,201707181520,54.00,,,12.00
5620,28450,201707181550,54.00,,,12.00
5621,28450,201707181600,53.00,,,12.00
5622,28450,201707181620,54.00,,,12.00
5623,28450,201707181650,54.00,,,12.00
5624,28450,201707181700,53.00,,,12.00
5625,28450,201707181720,54.00,,,12.00
5626,28450,201707181750,54.00,,,12.00
5627,28450,201707181800,53.00,57.00,53.00,12.00
5628,28450,201707181820,54.00,,,12.00
5629,28450,201707181850,54.00,,,12.00
5630,28450,201707181900,53.00,,,12.00
5631,28450,201707181920,52.00,,,11.00
5632,28450,201707181950,52.00,,,11.00
5633,28450,201707182000,51.00,,,11.00
5634,28450,201707182020,52.00,,,11.00
5635,28450,201707182050,50.00,,,10.00
5636,28450,201707182100,50.00,,,10.00
5637,28450,201707182120,50.00,,,10.00
5638,28450,201707182150,50.00,,,10.00
5639,28450,201707182200,50.00,,,10.00
5640,28450,201707182220,50.00,,,10.00
5641,28450,201707182250,50.00,,,10.00
5642,28450,201707182300,49.00,,,9.00
5643,28450,201707182320,48.00,,,9.00
5644,28450,201707182350,48.00,,,9.00
5645,28450,201707190000,47.00,,,8.00
5646,28450,201707190020,48.00,,,9.00
5647,28450,201707190050,48.00,,,9.00
5648,28450,201707190100,49.00,,,9.00
5649,28450,201707190120,48.00,,,9.00
5650,28450,201707190150,48.00,,,9.00
5651,28450,201707190200,49.00,,,9.00
5652,28450,201707190220,50.00,,,10.00
5653,28450,201707190250,50.00,,,10.00
5654,28450,201707190300,50.00,,,10.00
5655,28450,201707190320,50.00,,,10.00
5656,28450,201707190350,52.00,,,11.00
5657,28450,201707190400,52.00,,,11.00
5658,28450,201707190420,52.00,,,11.00
5659,28450,201707190450,52.00,,,11.00
5660,28450,201707190500,53.00,,,12.00
5661,28450,201707190520,54.00,,,12.00
5662,28450,201707190550,54.00,,,12.00
5663,28450,201707190600,53.00,53.00,47.00,12.00
5664,28450,201707190620,54.00,,,12.00
5665,28450,201707190650,54.00,,,12.00
5666,28450,201707190700,55.00,,,13.00
5667,28450,201707190720,54.00,,,12.00
5668,28450,201707190750,54.00,,,12.00
5669,28450,201707190800,54.00,,,12.00
5670,28450,201707190820,54.00,,,12.00
5671,28450,201707190850,54.00,,,12.00
5672,28450,201707190900,54.00,,,12.00
5673,28450,201707190920,54.00,,,12.00
5674,28450,201707190950,54.00,,,12.00
5675,28450,201707191000,54.00,,,12.00
5676,28450,201707191020,54.00,,,12.00
5677,28450,201707191050,55.00,,,13.00
5678,28450,201707191100,55.00,,,13.00
5679,28450,201707191120,54.00,,,12.00
5680,28450,201707191150,54.00,,,12.00
5681,28450,201707191200,55.00,,,13.00
5682,28450,201707191220,54.00,,,12.00
5683,28450,201707191250,54.00,,,12.00
5684,28450,201707191300,55.00,,,13.00
5685,28450,201707191320,54.00,,,12.00
5686,28450,201707191350,54.00,,,12.00
5687,28450,201707191400,55.00,,,13.00
5688,28450,201707191420,54.00,,,12.00
5689,28450,201707191450,54.00,,,12.00
5690,28450,201707191500,54.00,,,12.00
5691,28450,201707191520,54.00,,,12.00
5692,28450,201707191550,52.00,,,11.00
5693,28450,201707191600,53.00,,,12.00
5694,28450,201707191620,52.00,,,11.00
5695,28450,201707191650,52.00,,,11.00
5696,28450,201707191700,53.00,,,12.00
5697,28450,201707191720,52.00,,,11.00
5698,28450,201707191750,52.00,,,11.00
5699,28450,201707191800,53.00,56.00,53.00,12.00
5700,28450,201707191820,52.00,,,11.00
5701,28450,201707191850,52.00,,,11.00
5702,28450,201707191900,52.00,,,11.00
5703,28450,201707191920,52.00,,,11.00
5704,28450,201707191950,52.00,,,11.00
5705,28450,201707192000,52.00,,,11.00
